1403770240184760,-0.11191793531179428,0.045019716024398804,9.8346776962280273,-0.0048629692755639553,-0.0085772164165973663,0.0033246704842895269,-0.31586003303527832,-0.15347805619239807,-0.82900279760360718
1403770240194760,-0.10693196952342987,0.064207665622234344,9.8248710632324219,0.015373065136373043,0.0041524553671479225,-0.0026134075596928596,-0.31467613577842712,-0.15482240915298462,-0.83036857843399048
1403770240204730,-0.10698384046554565,0.059408821165561676,9.8296823501586914,-0.00096239970298483968,-0.0011788143310695887,-0.0026759861502796412,-0.3155951201915741,-0.15400843322277069,-0.82980901002883911
1403770240214730,-0.097311913967132568,0.054463669657707214,9.8221206665039062,0.0093659628182649612,-0.00090055144391953945,-0.0044668265618383884,-0.31546372175216675,-0.15541653335094452,-0.82949340343475342
1403770240224730,-0.097350955009460449,0.049654711037874222,9.8245277404785156,0.0055114622227847576,-0.0081193838268518448,0.013521499000489712,-0.31441506743431091,-0.15454587340354919,-0.83022338151931763
1403770240234730,-0.097376622259616852,0.049674931913614273,9.8293352127075195,0.0069309822283685207,0.0022147856652736664,0.0014976796228438616,-0.31624454259872437,-0.15522971749305725,-0.8310437798500061
1403770240244730,-0.10703463107347488,0.064288556575775146,9.8440990447998047,0.00030656106537207961,0.0029696265701204538,0.0051491046324372292,-0.31651180982589722,-0.15274512767791748,-0.83013457059860229
1403770240254730,-0.097272880375385284,0.059272624552249908,9.8197135925292969,0.0040855072438716888,-0.0073651690036058426,0.0061379116959869862,-0.31494119763374329,-0.15316221117973328,-0.82989227771759033
1403770240264700,-0.083003759384155273,0.039943721145391464,9.8408279418945312,0.012849580496549606,0.0021585978101938963,0.013513015583157539,-0.31520766019821167,-0.15066888928413391,-0.82924222946166992
1403770240274700,-0.087756030261516571,0.044770222157239914,9.8313875198364258,0.0058941030874848366,0.0023525084834545851,-0.00173489551525563,-0.31520512700080872,-0.15106579661369324,-0.82991230487823486
1403770240284700,-0.10225830972194672,0.044923964887857437,9.8343229293823242,0.002577474107965827,0.0020530945621430874,0.0056223166175186634,-0.31546920537948608,-0.14953646063804626,-0.82970261573791504
1403770240294700,-0.097349882125854492,0.059333290904760361,9.8341341018676758,-0.0040771262720227242,0.0019444560166448355,-0.0022438543383032084,-0.31585484743118286,-0.15540166199207306,-0.83001309633255005
1403770240304700,-0.094934970140457153,0.059309352189302444,9.83404541015625,0.0028311728965491056,0.011747539043426514,0.0092728650197386742,-0.31585124135017395,-0.1553623229265213,-0.83117949962615967
1403770240314700,-0.097349882125854492,0.059333290904760361,9.8341341018676758,0.0011896871728822589,-0.0010754005052149296,0.0056333160027861595,-0.31689921021461487,-0.15481092035770416,-0.83115345239639282
1403770240324700,-0.09737715870141983,0.044835641980171204,9.8245315551757812,0.019051305949687958,0.00091964536113664508,-0.00027840037364512682,-0.31611484289169312,-0.1552419513463974,-0.8306545615196228
1403770240334700,-0.097480364143848419,0.040077239274978638,9.8389568328857422,0.0091624082997441292,-0.0031896105501800776,0.0022219857200980186,-0.31507194042205811,-0.15598976612091064,-0.82900315523147583
1403770240344700,-0.095026962459087372,0.040022969245910645,9.8316574096679688,0.015370601788163185,0.0037011520471423864,0.0084472540766000748,-0.31611433625221252,-0.1556607186794281,-0.83067667484283447
1403770240354700,-0.10708866268396378,0.0401325523853302,9.8296976089477539,-0.012980492785573006,0.0027266738470643759,0.00092711456818506122,-0.31715908646583557,-0.155074343085289,-0.83168745040893555
1403770240364680,-0.087846405804157257,0.040001709014177322,9.8434085845947266,0.011745854280889034,0.0068812081590294838,0.0074929320253431797,-0.31585785746574402,-0.15359579026699066,-0.8296581506729126
1403770240374680,-0.097427956759929657,0.049715377390384674,9.8389492034912109,0.0030281017534434795,0.0077071264386177063,-0.0013132145395502448,-0.31638115644454956,-0.15387842059135437,-0.82967460155487061
1403770240384680,-0.10706218332052231,0.047371264547109604,9.8320951461791992,0.014489592052996159,0.0059372838586568832,0.008432694710791111,-0.31559658050537109,-0.15246862173080444,-0.82985758781433105
1403770240394680,-0.097480908036231995,0.035237949341535568,9.8341531753540039,0.0070057911798357964,-0.0041925734840333462,0.0049800234846770763,-0.3158600926399231,-0.15107449889183044,-0.82978487014770508
1403770240404680,-0.10225830972194672,0.044923964887857437,9.8343229293823242,0.01064628828316927,0.001652595354244113,0.0040526692755520344,-0.31481292843818665,-0.15163464844226837,-0.82955169677734375
1403770240414650,-0.10706137865781784,0.054630197584629059,9.8393001556396484,-0.0018033228116109967,0.0014696944272145629,-0.0017718037124723196,-0.31519895792007446,-0.15382692217826843,-0.8309667706489563
1403770240424650,-0.092624887824058533,0.040009140968322754,9.8339719772338867,0.011745413765311241,-0.0075838961638510227,0.0001815559808164835,-0.31533181667327881,-0.15356609225273132,-0.83043408393859863
1403770240434650,-0.10715282708406448,0.040183104574680328,9.8417148590087891,0.010373729281127453,-0.010059617459774017,0.0059449905529618263,-0.31677338480949402,-0.1542997807264328,-0.82969796657562256
1403770240444640,-0.10703679174184799,0.044931396842002869,9.8248863220214844,0.0042138444259762764,-3.7221292586764321e-05,0.0019520951900631189,-0.31533682346343994,-0.15277227759361267,-0.82909387350082397
1403770240454620,-0.097428493201732635,0.044876087456941605,9.8341455459594727,0.0082990247756242752,-0.0020969477482140064,0.0029054700862616301,-0.31598782539367676,-0.15302082896232605,-0.83014756441116333
1403770240464570,-0.087807096540927887,0.0472303107380867,9.8434028625488281,0.0036507213953882456,7.3936884291470051e-05,0.010248699225485325,-0.31507256627082825,-0.15345099568367004,-0.82964825630187988
1403770240474570,-0.10223156213760376,0.054582320153713226,9.8391227722167969,0.010252144187688828,-0.0065445913933217525,0.0075464849360287189,-0.31533527374267578,-0.15303833782672882,-0.82949739694595337
1403770240484570,-0.10228343307971954,0.049783475697040558,9.84393310546875,-0.011823106557130814,0.0015632236609235406,0.0073942858725786209,-0.31506982445716858,-0.15370394289493561,-0.83044058084487915
1403770240494570,-0.10462134331464767,0.049746748059988022,9.8296012878417969,0.013954447582364082,-0.012738766148686409,0.00021673312585335225,-0.31650453805923462,-0.15606021881103516,-0.83134806156158447
1403770240504570,-0.094974547624588013,0.049661103636026382,9.8316497802734375,-0.0010576227214187384,0.000273741694400087,0.0056137172505259514,-0.31611737608909607,-0.15413838624954224,-0.83020687103271484
1403770240514570,-0.10225884616374969,0.040084674954414368,9.8295202255249023,0.010491872206330299,-0.0013558227801695466,0.0010680047562345862,-0.31624796986579895,-0.15441842377185822,-0.83022201061248779
1403770240524570,-0.097363248467445374,0.054504111409187317,9.8317346572875977,-0.0072190486826002598,0.0037350901402533054,0.0087938578799366951,-0.31625038385391235,-0.15543484687805176,-0.82910716533660889
1403770240534570,-0.087846405804157257,0.040001709014177322,9.8434085845947266,0.0039178538136184216,0.0036515125539153814,-0.0006002295995131135,-0.31624659895896912,-0.15553510189056396,-0.83028090000152588
